**********************************************************************
* Non-zero exchange coefficients between VERTICAL Iayeres of the regional
* model for every PLANAR BOX.
**********************************************************************
           3
 4
 
   1    2     144.1646    
   2    1     473.1646    
   2    3     72.08229    
   3    2     72.08229    
 
           4
 6
 
   1    2     163.2567    
   2    1     163.2567    
   2    3     81.62835    
   3    2     81.62835    
   3    4     40.81417    
   4    3     40.81417    
 
           5
 6
 
   1    2     209.0306    
   2    1     209.0306    
   2    3     104.5153    
   3    2     104.5153    
   3    4     52.25766    
   4    3     52.25766    
 
           6
 4
 
   1    2     139.5097    
   2    1     139.5097    
   2    3     69.75487    
   3    2     69.75487    
 
           7
 6
 
   1    2     115.2392    
   2    1     115.2392    
   2    3     57.61959    
   3    2     57.61959    
   3    4     28.80980    
   4    3     28.80980    
 
           8
 6
 
   1    2     115.1536    
   2    1     115.1536    
   2    3     57.57681    
   3    2     57.57681    
   3    4     28.78840    
   4    3     28.78840    
 
           9
 6
 
   1    2     115.1536    
   2    1     115.1536    
   2    3     57.57681    
   3    2     57.57681    
   3    4     28.78840    
   4    3     28.78840    
 
          10
 6
 
   1    2     115.0784    
   2    1     115.0784    
   2    3     57.53922    
   3    2     57.53922    
   3    4     28.76961    
   4    3     28.76961    
 
          11
 6
 
   1    2     116.6577    
   2    1     116.6577    
   2    3     58.32884    
   3    2     58.32884    
   3    4     29.16442    
   4    3     29.16442    
 
          12
 6
 
   1    2     118.6293    
   2    1     118.6293    
   2    3     59.31465    
   3    2     59.31465    
   3    4     29.65733    
   4    3     29.65733    
 
          13
 6
 
   1    2     114.3518    
   2    1     114.3518    
   2    3     57.17591    
   3    2     57.17591    
   3    4     28.58796    
   4    3     28.58796    
 
          14
 4
 
   1    2     107.1277    
   2    1     107.1277    
   2    3     53.56383    
   3    2     53.56383    
 
          15
 6
 
   1    2     114.7413    
   2    1     114.7413    
   2    3     57.37063    
   3    2     57.37063    
   3    4     28.68532    
   4    3     28.68532    
 
          16
 6
 
   1    2     115.1536    
   2    1     115.1536    
   2    3     57.57681    
   3    2     57.57681    
   3    4     28.78840    
   4    3     28.78840    
 
          17
 6
 
   1    2     229.6225    
   2    1     229.6225    
   2    3     114.8113    
   3    2     114.8113    
   3    4     57.40563    
   4    3     57.40563    
 
          18
 6
 
   1    2     115.1536    
   2    1     115.1536    
   2    3     57.57681    
   3    2     57.57681    
   3    4     28.78840    
   4    3     28.78840    
 
          19
 6
 
   1    2     114.6852    
   2    1     114.6852    
   2    3     57.34262    
   3    2     57.34262    
   3    4     28.67131    
   4    3     28.67131    
 
          20
 6
 
   1    2     274.9970    
   2    1     274.9970    
   2    3     137.4985    
   3    2     137.4985    
   3    4     68.74925    
   4    3     68.74925    
 
          21
 6
 
   1    2     161.9193    
   2    1     161.9193    
   2    3     80.95964    
   3    2     80.95964    
   3    4     40.47982    
   4    3     40.47982    
 
          22
 6
 
   1    2     90.37952    
   2    1     90.37952    
