 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   1.022E+00                                       1.055E+03   1.509E+01 
    2   5.082E+00                                       9.991E+02   7.248E+00 
    3   3.388E+01   1.184E+01   2.174E+00               2.930E+01   1.824E-01 
    4   5.454E+01   2.759E+01   3.741E+00   2.033E-01   9.427E-01   3.039E-03 
    5   5.473E+01   2.756E+01   3.739E+00   1.991E-01   4.363E+00   1.422E-02 
    6   5.411E+01   2.764E+01   3.747E+00               6.036E+01   3.148E-01 
    7   5.402E+01   2.761E+01   3.739E+00   1.981E-01   8.768E+00   2.883E-02 
    8   5.409E+01   2.753E+01   3.736E+00   1.967E-01   7.931E+00   2.525E-02 
    9   5.412E+01   2.744E+01   3.734E+00   1.960E-01   7.641E+00   2.397E-02 
   10   5.417E+01   2.740E+01   3.732E+00   1.952E-01   7.552E+00   2.361E-02 
   11   5.403E+01   2.732E+01   3.730E+00   1.945E-01   5.648E+00   1.764E-02 
   12   5.370E+01   2.719E+01   3.727E+00   1.936E-01   4.473E+00   1.393E-02 
   13   5.320E+01   2.702E+01   3.725E+00   1.921E-01   7.110E+00   2.261E-02 
   14   5.303E+01   2.696E+01   3.739E+00               4.999E+01   2.619E-01 
   15   5.270E+01   2.687E+01   3.725E+00   1.910E-01   7.420E+00   2.370E-02 
   16   5.170E+01   2.662E+01   3.724E+00   1.903E-01   8.162E+00   2.603E-02 
   17   5.254E+01   2.686E+01   3.730E+00   1.914E-01   5.540E+00   1.793E-02 
   18   5.190E+01   2.674E+01   3.724E+00   1.903E-01   7.975E+00   2.528E-02 
   19   5.180E+01   2.673E+01   3.722E+00   1.910E-01   7.923E+00   2.521E-02 
   20   5.189E+01   2.673E+01   3.724E+00   1.921E-01   5.691E+00   1.842E-02 
   21   5.194E+01   2.678E+01   3.723E+00   1.930E-01   3.455E+00   1.110E-02 
   22   5.110E+01   2.653E+01   3.721E+00   1.916E-01   4.227E+00   1.353E-02 
   23   5.239E+01   2.695E+01   3.721E+00   1.907E-01   7.385E+00   2.333E-02 
   24   5.164E+01   2.671E+01   3.720E+00   1.906E-01   7.876E+00   2.487E-02 
   25   5.180E+01   2.671E+01   3.719E+00   1.909E-01   8.051E+00   2.559E-02 
   26   5.156E+01   2.658E+01   3.718E+00   1.917E-01   7.706E+00   2.414E-02 
   27   5.190E+01   2.666E+01   3.720E+00   1.926E-01   7.602E+00   2.371E-02 
   28   5.267E+01   2.693E+01   3.724E+00   1.933E-01   7.711E+00   2.420E-02 
   29   5.281E+01   2.706E+01   3.726E+00   1.944E-01   7.465E+00   2.328E-02 
   30   5.302E+01   2.723E+01   3.729E+00   1.955E-01   6.813E+00   2.161E-02 
   31   5.324E+01   2.744E+01   3.731E+00   1.975E-01   3.592E+00   1.136E-02 
   32   5.352E+01   2.759E+01   3.732E+00   2.017E-01   4.929E-01   1.581E-03 
   33   5.395E+01   2.767E+01                           8.822E+02   1.691E+01 
   34   5.360E+01                                       7.293E+02   1.063E+01 
   35   5.317E+01   2.836E+01                           2.812E+02   5.313E+00 
   36   5.331E+01   2.764E+01                           6.880E+02   1.319E+01 
   37   5.291E+01   2.743E+01   3.728E+00               6.945E+01   3.618E-01 
   38   5.303E+01   2.731E+01   3.727E+00   1.968E-01   2.306E+00   7.267E-03 
   39   5.206E+01   2.678E+01   3.725E+00               6.778E+01   3.535E-01 
   40   5.214E+01   2.664E+01   3.716E+00   1.942E-01   4.682E+00   1.501E-02 
   41   5.246E+01   2.674E+01   3.716E+00   1.944E-01   3.400E+00   1.087E-02 
   42   5.292E+01   2.688E+01   3.717E+00   1.960E-01   1.703E+00   5.410E-03 
   43   5.187E+01   2.675E+01   3.718E+00   1.942E-01   4.616E+00   1.513E-02 
   44   5.072E+01                                       2.697E+03   2.524E+02 
   45   5.306E+01                                       7.266E+02   1.079E+01 
   46   5.348E+01   3.000E+01                           2.603E+02   4.787E+00 
   47   5.369E+01   2.906E+01                           1.911E+02   3.562E+00 
   48   5.250E+01                                       5.625E+02   8.476E+00 
   49   2.729E+01                                       4.520E+02   1.821E+01 
   50   1.065E+02                                       9.424E+02   1.943E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1988.75000000000     
