 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   1.025E+00                                       7.309E+02   1.506E+01 
    2   5.064E+00                                       7.352E+02   7.243E+00 
    3   3.820E+01   1.366E+01   2.316E+00               2.124E+01   1.822E-01 
    4   5.926E+01   3.218E+01   3.896E+00   2.054E-01   7.065E-01   3.037E-03 
    5   5.887E+01   3.206E+01   3.893E+00   2.010E-01   3.242E+00   1.421E-02 
    6   6.004E+01   3.242E+01   3.902E+00               4.507E+01   3.144E-01 
    7   5.863E+01   3.211E+01   3.891E+00   2.000E-01   6.484E+00   2.881E-02 
    8   5.824E+01   3.194E+01   3.887E+00   1.986E-01   5.922E+00   2.523E-02 
    9   5.779E+01   3.175E+01   3.886E+00   1.978E-01   5.726E+00   2.395E-02 
   10   5.854E+01   3.191E+01   3.885E+00   1.970E-01   5.656E+00   2.359E-02 
   11   5.882E+01   3.194E+01   3.883E+00   1.962E-01   4.231E+00   1.763E-02 
   12   5.881E+01   3.190E+01   3.880E+00   1.954E-01   3.351E+00   1.392E-02 
   13   5.867E+01   3.181E+01   3.880E+00   1.938E-01   5.286E+00   2.259E-02 
   14   5.842E+01   3.166E+01   3.896E+00               3.722E+01   2.615E-01 
   15   5.839E+01   3.165E+01   3.880E+00   1.927E-01   5.504E+00   2.368E-02 
   16   5.795E+01   3.136E+01   3.879E+00   1.920E-01   6.055E+00   2.601E-02 
   17   5.814E+01   3.150E+01   3.886E+00   1.933E-01   4.095E+00   1.792E-02 
   18   5.787E+01   3.138E+01   3.879E+00   1.920E-01   5.931E+00   2.526E-02 
   19   5.792E+01   3.146E+01   3.878E+00   1.928E-01   5.887E+00   2.519E-02 
   20   5.800E+01   3.149E+01   3.881E+00   1.940E-01   4.211E+00   1.841E-02 
   21   5.794E+01   3.147E+01   3.878E+00   1.949E-01   2.568E+00   1.109E-02 
   22   5.784E+01   3.141E+01   3.876E+00   1.934E-01   3.138E+00   1.352E-02 
   23   5.772E+01   3.131E+01   3.875E+00   1.924E-01   5.502E+00   2.331E-02 
   24   5.755E+01   3.123E+01   3.874E+00   1.923E-01   5.865E+00   2.485E-02 
   25   5.753E+01   3.129E+01   3.874E+00   1.926E-01   5.983E+00   2.557E-02 
   26   5.770E+01   3.142E+01   3.874E+00   1.934E-01   5.756E+00   2.413E-02 
   27   5.803E+01   3.160E+01   3.875E+00   1.944E-01   5.686E+00   2.369E-02 
   28   5.819E+01   3.172E+01   3.877E+00   1.950E-01   5.764E+00   2.418E-02 
   29   5.796E+01   3.167E+01   3.878E+00   1.962E-01   5.590E+00   2.326E-02 
   30   5.763E+01   3.162E+01   3.880E+00   1.973E-01   5.085E+00   2.159E-02 
   31   5.826E+01   3.190E+01   3.883E+00   1.993E-01   2.689E+00   1.135E-02 
   32   5.885E+01   3.214E+01   3.884E+00   2.038E-01   3.693E-01   1.580E-03 
   33   5.937E+01   3.228E+01                           7.479E+02   1.693E+01 
   34   6.088E+01                                       6.252E+02   1.076E+01 
   35   5.996E+01   3.295E+01                           2.388E+02   5.321E+00 
   36   6.039E+01   3.217E+01                           5.837E+02   1.321E+01 
   37   5.976E+01   3.212E+01   3.884E+00               5.181E+01   3.613E-01 
   38   5.932E+01   3.213E+01   3.880E+00   1.987E-01   1.728E+00   7.262E-03 
   39   5.927E+01   3.206E+01   3.880E+00               5.049E+01   3.532E-01 
   40   5.865E+01   3.177E+01   3.872E+00   1.960E-01   3.480E+00   1.500E-02 
   41   5.782E+01   3.143E+01   3.871E+00   1.962E-01   2.532E+00   1.086E-02 
   42   5.758E+01   3.125E+01   3.871E+00   1.979E-01   1.274E+00   5.406E-03 
   43   5.745E+01   3.120E+01   3.872E+00   1.960E-01   3.407E+00   1.512E-02 
   44   6.466E+01                                       2.311E+03   2.549E+02 
   45   7.053E+01                                       6.209E+02   1.091E+01 
   46   6.346E+01   3.479E+01                           2.217E+02   4.797E+00 
   47   6.071E+01   3.397E+01                           1.623E+02   3.570E+00 
   48   6.019E+01                                       4.841E+02   8.563E+00 
   49   2.865E+01                                       3.557E+02   1.825E+01 
   50   7.206E+01                                       4.766E+02   1.919E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1988.85000000000     
