 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   1.022E+00                                       1.055E+03   1.509E+01 
    2   5.075E+00                                       9.990E+02   7.248E+00 
    3   3.349E+01   1.175E+01   2.171E+00               2.929E+01   1.824E-01 
    4   5.403E+01   2.730E+01   3.734E+00   1.970E-01   9.094E-01   2.867E-03 
    5   5.431E+01   2.734E+01   3.732E+00   1.960E-01   3.959E+00   1.244E-02 
    6   5.322E+01   2.725E+01   3.737E+00               6.012E+01   3.136E-01 
    7   5.385E+01   2.735E+01   3.734E+00   1.957E-01   7.626E+00   2.391E-02 
    8   5.406E+01   2.737E+01   3.732E+00   1.952E-01   7.611E+00   2.381E-02 
    9   5.418E+01   2.734E+01   3.730E+00   1.948E-01   7.590E+00   2.370E-02 
   10   5.421E+01   2.731E+01   3.729E+00   1.946E-01   7.517E+00   2.348E-02 
   11   5.409E+01   2.726E+01   3.727E+00   1.943E-01   5.644E+00   1.763E-02 
   12   5.395E+01   2.720E+01   3.725E+00   1.940E-01   4.481E+00   1.397E-02 
   13   5.373E+01   2.710E+01   3.722E+00   1.934E-01   6.632E+00   2.062E-02 
   14   5.348E+01   2.703E+01   3.728E+00               4.882E+01   2.546E-01 
   15   5.368E+01   2.710E+01   3.722E+00   1.931E-01   6.779E+00   2.105E-02 
   16   5.362E+01   2.712E+01   3.720E+00   1.928E-01   7.496E+00   2.326E-02 
   17   5.285E+01   2.687E+01   3.720E+00   1.931E-01   4.910E+00   1.526E-02 
   18   5.246E+01   2.681E+01   3.718E+00   1.928E-01   7.496E+00   2.326E-02 
   19   5.197E+01   2.668E+01   3.718E+00   1.929E-01   7.422E+00   2.304E-02 
   20   5.214E+01   2.671E+01   3.718E+00   1.933E-01   5.079E+00   1.579E-02 
   21   5.189E+01   2.666E+01   3.717E+00   1.938E-01   3.195E+00   9.956E-03 
   22   5.125E+01   2.647E+01   3.716E+00   1.931E-01   3.910E+00   1.215E-02 
   23   5.230E+01   2.683E+01   3.718E+00   1.929E-01   7.042E+00   2.186E-02 
   24   5.283E+01   2.700E+01   3.719E+00   1.929E-01   7.503E+00   2.327E-02 
   25   5.283E+01   2.695E+01   3.719E+00   1.931E-01   7.511E+00   2.332E-02 
   26   5.297E+01   2.699E+01   3.721E+00   1.934E-01   7.525E+00   2.340E-02 
   27   5.279E+01   2.693E+01   3.723E+00   1.937E-01   7.540E+00   2.347E-02 
   28   5.316E+01   2.703E+01   3.724E+00   1.939E-01   7.546E+00   2.349E-02 
   29   5.391E+01   2.724E+01   3.726E+00   1.941E-01   7.450E+00   2.322E-02 
   30   5.417E+01   2.734E+01   3.728E+00   1.943E-01   6.515E+00   2.035E-02 
   31   5.417E+01   2.741E+01   3.729E+00   1.953E-01   3.522E+00   1.104E-02 
   32   5.408E+01   2.743E+01   3.731E+00   1.974E-01   4.806E-01   1.517E-03 
   33   5.411E+01   2.741E+01                           8.770E+02   1.690E+01 
   34   5.499E+01                                       7.227E+02   1.066E+01 
   35   5.486E+01   2.823E+01                           2.794E+02   5.307E+00 
   36   5.537E+01   2.756E+01                           6.821E+02   1.316E+01 
   37   5.564E+01   2.760E+01   3.730E+00               6.944E+01   3.619E-01 
   38   5.484E+01   2.746E+01   3.727E+00   1.953E-01   2.284E+00   7.159E-03 
   39   5.276E+01   2.685E+01   3.724E+00               6.716E+01   3.503E-01 
   40   5.262E+01   2.683E+01   3.721E+00   1.939E-01   4.340E+00   1.353E-02 
   41   5.280E+01   2.687E+01   3.719E+00   1.939E-01   3.201E+00   9.975E-03 
   42   5.293E+01   2.686E+01   3.718E+00   1.938E-01   1.648E+00   5.134E-03 
   43   5.100E+01   2.639E+01   3.717E+00   1.932E-01   3.975E+00   1.234E-02 
   44   5.453E+01                                       2.684E+03   2.523E+02 
   45   5.860E+01                                       7.193E+02   1.073E+01 
   46   5.866E+01   2.973E+01                           2.558E+02   4.752E+00 
   47   5.658E+01   2.898E+01                           1.877E+02   3.535E+00 
   48   6.135E+01                                       5.558E+02   8.429E+00 
   49   2.752E+01                                       4.497E+02   1.818E+01 
   50   1.061E+02                                       9.401E+02   1.941E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1988.75000000000     
