 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   9.356E-01                                       1.233E+03   1.436E+01 
    2   2.105E+00                                       1.246E+03   7.074E+00 
    3   2.031E+01   7.897E+00   2.741E+00               5.597E+01   1.774E-01 
    4   3.239E+01   2.755E+01   4.432E+00   2.329E-01   2.339E+00   3.100E-03 
    5   3.239E+01   2.753E+01   4.429E+00   2.296E-01   1.033E+01   1.404E-02 
    6   3.231E+01   2.765E+01   4.437E+00               1.370E+02   3.116E-01 
    7   3.233E+01   2.759E+01   4.430E+00   2.293E-01   2.027E+01   2.827E-02 
    8   3.232E+01   2.753E+01   4.424E+00   2.277E-01   1.965E+01   2.623E-02 
    9   3.230E+01   2.748E+01   4.422E+00   2.263E-01   1.931E+01   2.523E-02 
   10   3.225E+01   2.742E+01   4.420E+00   2.253E-01   1.897E+01   2.455E-02 
   11   3.238E+01   2.745E+01   4.416E+00   2.247E-01   1.422E+01   1.837E-02 
   12   3.254E+01   2.744E+01   4.405E+00   2.231E-01   1.123E+01   1.445E-02 
   13   3.254E+01   2.738E+01   4.395E+00   2.212E-01   1.669E+01   2.164E-02 
   14   3.275E+01   2.746E+01   4.404E+00               1.133E+02   2.733E-01 
   15   3.257E+01   2.734E+01   4.390E+00   2.204E-01   1.720E+01   2.257E-02 
   16   3.255E+01   2.728E+01   4.376E+00   2.194E-01   1.906E+01   2.513E-02 
   17   3.281E+01   2.744E+01   4.376E+00   2.202E-01   1.289E+01   1.788E-02 
   18   3.246E+01   2.720E+01   4.372E+00   2.192E-01   1.881E+01   2.437E-02 
   19   3.211E+01   2.699E+01   4.365E+00   2.197E-01   1.886E+01   2.491E-02 
   20   3.276E+01   2.737E+01   4.367E+00   2.208E-01   1.351E+01   1.915E-02 
   21   3.226E+01   2.708E+01   4.363E+00   2.221E-01   8.363E+00   1.158E-02 
   22   3.244E+01   2.718E+01   4.365E+00   2.203E-01   9.981E+00   1.327E-02 
   23   3.249E+01   2.721E+01   4.369E+00   2.193E-01   1.765E+01   2.286E-02 
   24   3.204E+01   2.697E+01   4.372E+00   2.192E-01   1.880E+01   2.434E-02 
   25   3.232E+01   2.717E+01   4.384E+00   2.203E-01   1.900E+01   2.486E-02 
   26   3.234E+01   2.719E+01   4.389E+00   2.212E-01   1.877E+01   2.403E-02 
   27   3.209E+01   2.709E+01   4.397E+00   2.225E-01   1.888E+01   2.424E-02 
   28   3.214E+01   2.723E+01   4.408E+00   2.233E-01   1.920E+01   2.521E-02 
   29   3.189E+01   2.717E+01   4.411E+00   2.244E-01   1.882E+01   2.442E-02 
   30   3.201E+01   2.731E+01   4.416E+00   2.256E-01   1.713E+01   2.349E-02 
   31   3.210E+01   2.748E+01   4.421E+00   2.288E-01   9.289E+00   1.276E-02 
   32   3.210E+01   2.757E+01   4.426E+00   2.338E-01   1.238E+00   1.648E-03 
   33   3.215E+01   2.763E+01                           2.256E+03   1.664E+01 
   34   3.174E+01                                       1.125E+03   1.049E+01 
   35   3.144E+01   2.768E+01                           7.021E+02   5.230E+00 
   36   3.149E+01   2.748E+01                           1.756E+03   1.299E+01 
   37   3.166E+01   2.732E+01   4.417E+00               1.578E+02   3.592E-01 
   38   3.170E+01   2.719E+01   4.414E+00   2.305E-01   6.120E+00   8.579E-03 
   39   3.200E+01   2.716E+01   4.406E+00               1.586E+02   3.895E-01 
   40   3.206E+01   2.699E+01   4.386E+00   2.237E-01   1.114E+01   1.482E-02 
   41   3.235E+01   2.711E+01   4.381E+00   2.239E-01   8.265E+00   1.110E-02 
   42   3.241E+01   2.711E+01   4.376E+00   2.253E-01   4.178E+00   5.442E-03 
   43   3.238E+01   2.715E+01   4.372E+00   2.219E-01   1.067E+01   1.526E-02 
   44   2.936E+01                                       4.220E+03   2.488E+02 
   45   3.067E+01                                       1.126E+03   1.058E+01 
   46   3.109E+01   2.777E+01                           6.195E+02   4.710E+00 
   47   3.188E+01   2.775E+01                           4.628E+02   3.500E+00 
   48   3.027E+01                                       8.737E+02   8.292E+00 
   49   1.026E+01                                       5.279E+02   1.756E+01 
   50   3.416E+01                                       1.152E+03   1.867E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1991.75000000000     
