 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   1.021E+00                                       7.301E+02   1.506E+01 
    2   4.891E+00                                       7.216E+02   7.238E+00 
    3   3.293E+01   1.167E+01   2.197E+00               2.087E+01   1.821E-01 
    4   5.254E+01   2.745E+01   3.761E+00   1.982E-01   6.805E-01   2.865E-03 
    5   5.233E+01   2.742E+01   3.758E+00   1.973E-01   2.963E+00   1.243E-02 
    6   5.282E+01   2.756E+01   3.765E+00               4.420E+01   3.132E-01 
    7   5.176E+01   2.735E+01   3.760E+00   1.969E-01   5.707E+00   2.389E-02 
    8   5.203E+01   2.738E+01   3.758E+00   1.964E-01   5.696E+00   2.379E-02 
    9   5.165E+01   2.726E+01   3.756E+00   1.960E-01   5.681E+00   2.368E-02 
   10   5.233E+01   2.740E+01   3.756E+00   1.958E-01   5.627E+00   2.346E-02 
   11   5.260E+01   2.745E+01   3.755E+00   1.956E-01   4.225E+00   1.762E-02 
   12   5.261E+01   2.743E+01   3.753E+00   1.952E-01   3.354E+00   1.396E-02 
   13   5.244E+01   2.732E+01   3.750E+00   1.946E-01   4.965E+00   2.061E-02 
   14   5.224E+01   2.726E+01   3.756E+00               3.589E+01   2.543E-01 
   15   5.222E+01   2.725E+01   3.749E+00   1.943E-01   5.075E+00   2.103E-02 
   16   5.189E+01   2.712E+01   3.747E+00   1.941E-01   5.612E+00   2.324E-02 
   17   5.199E+01   2.715E+01   3.748E+00   1.943E-01   3.676E+00   1.525E-02 
   18   5.167E+01   2.704E+01   3.746E+00   1.940E-01   5.612E+00   2.324E-02 
   19   5.150E+01   2.697E+01   3.745E+00   1.942E-01   5.556E+00   2.302E-02 
   20   5.161E+01   2.701E+01   3.745E+00   1.945E-01   3.802E+00   1.578E-02 
   21   5.143E+01   2.695E+01   3.744E+00   1.950E-01   2.392E+00   9.949E-03 
   22   5.138E+01   2.695E+01   3.744E+00   1.943E-01   2.927E+00   1.214E-02 
   23   5.134E+01   2.696E+01   3.745E+00   1.941E-01   5.272E+00   2.184E-02 
   24   5.140E+01   2.700E+01   3.746E+00   1.941E-01   5.617E+00   2.325E-02 
   25   5.172E+01   2.711E+01   3.747E+00   1.943E-01   5.623E+00   2.330E-02 
   26   5.205E+01   2.724E+01   3.749E+00   1.946E-01   5.633E+00   2.338E-02 
   27   5.250E+01   2.740E+01   3.752E+00   1.950E-01   5.644E+00   2.345E-02 
   28   5.269E+01   2.746E+01   3.753E+00   1.951E-01   5.648E+00   2.347E-02 
   29   5.249E+01   2.740E+01   3.753E+00   1.953E-01   5.576E+00   2.320E-02 
   30   5.228E+01   2.734E+01   3.755E+00   1.956E-01   4.877E+00   2.034E-02 
   31   5.252E+01   2.744E+01   3.757E+00   1.965E-01   2.636E+00   1.103E-02 
   32   5.277E+01   2.753E+01   3.758E+00   1.986E-01   3.596E-01   1.516E-03 
   33   5.302E+01   2.758E+01                           6.619E+02   1.687E+01 
   34   5.439E+01                                       5.310E+02   1.064E+01 
   35   5.415E+01   2.832E+01                           2.107E+02   5.298E+00 
   36   5.463E+01   2.762E+01                           5.151E+02   1.314E+01 
   37   5.432E+01   2.766E+01   3.757E+00               5.105E+01   3.614E-01 
   38   5.402E+01   2.775E+01   3.756E+00   1.965E-01   1.710E+00   7.154E-03 
   39   5.443E+01   2.788E+01   3.755E+00               4.937E+01   3.498E-01 
   40   5.308E+01   2.749E+01   3.750E+00   1.951E-01   3.249E+00   1.352E-02 
   41   5.230E+01   2.720E+01   3.747E+00   1.951E-01   2.396E+00   9.968E-03 
   42   5.205E+01   2.705E+01   3.745E+00   1.950E-01   1.234E+00   5.130E-03 
   43   5.139E+01   2.697E+01   3.745E+00   1.945E-01   2.976E+00   1.233E-02 
   44   5.667E+01                                       1.992E+03   2.519E+02 
   45   6.318E+01                                       5.325E+02   1.071E+01 
   46   5.773E+01   2.997E+01                           1.927E+02   4.744E+00 
   47   5.584E+01   2.922E+01                           1.414E+02   3.529E+00 
   48   5.682E+01                                       4.140E+02   8.417E+00 
   49   2.790E+01                                       3.323E+02   1.815E+01 
   50   1.039E+02                                       6.797E+02   1.938E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1988.85000000000     
