 # Concentration in FILTERED water [Bq/m3]
#  Cs-137
      time(yr)         box1            box2            box3            box4            box5            box6            box7            box8            box9            box10           box11           box12           box13           box14           box15           box16           box17           box18           box19           box20           box21           box22           box23           box24           box25           box26           box27           box28           box29           box30           box31           box32           box33           box34           box35           box36           box37           box38           box39           box40           box41           box42           box43           box44           box45           box46           box47           box48           box49           box50           box51           box52           box53           
    0.1944000E+04  -0.9990000E+03  -0.9990000E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00  -0.9990000E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00  -0.9990000E+03  -0.9990000E+03   0.0000000E+00   0.0000000E+00  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03
    0.1945000E+04  -0.9990000E+03  -0.9990000E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00  -0.9990000E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00  -0.9990000E+03  -0.9990000E+03   0.0000000E+00   0.0000000E+00  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03
    0.1946000E+04  -0.9990000E+03  -0.9990000E+03   0.7505243E-03   0.5624444E-02   0.5376882E-02   0.6061424E-02   0.5830643E-02   0.5541555E-02   0.5322324E-02   0.5196046E-02   0.5011678E-02   0.4769658E-02   0.4539884E-02   0.4290789E-02   0.4298040E-02   0.4105072E-02   0.4058969E-02   0.3998594E-02   0.3928386E-02   0.3941267E-02   0.3913372E-02   0.3915416E-02   0.3949355E-02   0.4004652E-02   0.4092813E-02   0.4218576E-02   0.4385828E-02   0.4699038E-02   0.5129750E-02   0.5472206E-02   0.6078008E-02   0.6256051E-02   0.6299966E-02  -0.9990000E+03   0.8363637E-02   0.7049957E-02   0.6688898E-02   0.5985374E-02   0.4928528E-02   0.4177412E-02   0.4064786E-02   0.4010895E-02   0.3963492E-02  -0.9990000E+03  -0.9990000E+03   0.1524454E-01   0.1088629E-01  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03
    0.1947000E+04  -0.9990000E+03  -0.9990000E+03   0.1964775E-02   0.1489234E-01   0.1462860E-01   0.1540204E-01   0.1511845E-01   0.1476377E-01   0.1450258E-01   0.1432489E-01   0.1406877E-01   0.1370959E-01   0.1334567E-01   0.1292580E-01   0.1291679E-01   0.1253551E-01   0.1244876E-01   0.1230180E-01   0.1213144E-01   0.1216684E-01   0.1209428E-01   0.1209550E-01   0.1217760E-01   0.1230362E-01   0.1248318E-01   0.1272388E-01   0.1300177E-01   0.1343790E-01   0.1398792E-01   0.1446389E-01   0.1521316E-01   0.1552876E-01   0.1550183E-01  -0.9990000E+03   0.1771005E-01   0.1611211E-01   0.1578302E-01   0.1487980E-01   0.1353942E-01   0.1259370E-01   0.1239393E-01   0.1228637E-01   0.1220218E-01  -0.9990000E+03  -0.9990000E+03   0.2479013E-01   0.2012306E-01  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03
    0.1948000E+04  -0.9990000E+03  -0.9990000E+03   0.2578359E-02   0.2003298E-01   0.1994254E-01   0.2030505E-01   0.2015838E-01   0.1997923E-01   0.1985339E-01   0.1975148E-01   0.1960982E-01   0.1939696E-01   0.1916765E-01   0.1888887E-01   0.1887166E-01   0.1858784E-01   0.1852500E-01   0.1840254E-01   0.1826030E-01   0.1829134E-01   0.1822890E-01   0.1822882E-01   0.1829776E-01   0.1840030E-01   0.1853801E-01   0.1871424E-01   0.1889823E-01   0.1914469E-01   0.1942705E-01   0.1969577E-01   0.2006775E-01   0.2029271E-01   0.2011563E-01  -0.9990000E+03   0.2098090E-01   0.2019622E-01   0.2022451E-01   0.1975843E-01   0.1907597E-01   0.1859817E-01   0.1845887E-01   0.1837713E-01   0.1831598E-01  -0.9990000E+03  -0.9990000E+03   0.2346930E-01   0.2168482E-01  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03
    0.1949000E+04  -0.9990000E+03  -0.9990000E+03   0.3458132E-02   0.2743015E-01   0.2713011E-01   0.2811015E-01   0.2777298E-01   0.2735884E-01   0.2705081E-01   0.2686460E-01   0.2660121E-01   0.2624368E-01   0.2589177E-01   0.2549635E-01   0.2549678E-01   0.2515893E-01   0.2507997E-01   0.2495878E-01   0.2481717E-01   0.2484526E-01   0.2478633E-01   0.2478899E-01   0.2485818E-01   0.2496591E-01   0.2512600E-01   0.2534303E-01   0.2560896E-01   0.2606587E-01   0.2667248E-01   0.2717244E-01   0.2801985E-01   0.2832675E-01   0.2811492E-01  -0.9990000E+03   0.3082259E-01   0.2898113E-01   0.2877614E-01   0.2778557E-01   0.2630207E-01   0.2525000E-01   0.2506365E-01   0.2496659E-01   0.2488376E-01  -0.9990000E+03  -0.9990000E+03   0.3956015E-01   0.3394322E-01  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03
    0.1950000E+04  -0.9990000E+03  -0.9990000E+03   0.4243279E-02   0.3420651E-01   0.3405972E-01   0.3467539E-01   0.3444380E-01   0.3416359E-01   0.3396384E-01   0.3381916E-01   0.3362025E-01   0.3332903E-01   0.3302174E-01   0.3265451E-01   0.3263780E-01   0.3227849E-01   0.3219765E-01   0.3204864E-01   0.3187511E-01   0.3191217E-01   0.3183687E-01   0.3183763E-01   0.3192202E-01   0.3204865E-01   0.3222253E-01   0.3244744E-01   0.3269105E-01   0.3304009E-01   0.3345966E-01   0.3384151E-01   0.3440744E-01   0.3471019E-01   0.3436753E-01  -0.9990000E+03   0.3583549E-01   0.3462511E-01   0.3472955E-01   0.3404202E-01   0.3302583E-01   0.3231180E-01   0.3213072E-01   0.3202694E-01   0.3194645E-01  -0.9990000E+03  -0.9990000E+03   0.4017992E-01   0.3720070E-01  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03
    0.1951000E+04  -0.9990000E+03  -0.9990000E+03   0.4359335E-02   0.3614599E-01   0.3609860E-01   0.3647741E-01   0.3634385E-01   0.3618514E-01   0.3607022E-01   0.3598972E-01   0.3588697E-01   0.3573305E-01   0.3556705E-01   0.3536538E-01   0.3535401E-01   0.3514968E-01   0.3510380E-01   0.3501631E-01   0.3491395E-01   0.3493600E-01   0.3489126E-01   0.3489176E-01   0.3494198E-01   0.3501648E-01   0.3511736E-01   0.3524538E-01   0.3538113E-01   0.3557088E-01   0.3579863E-01   0.3600973E-01   0.3632221E-01   0.3649505E-01   0.3603547E-01  -0.9990000E+03   0.3679599E-01   0.3615396E-01   0.3647871E-01   0.3610151E-01   0.3555150E-01   0.3516747E-01   0.3506486E-01   0.3500430E-01   0.3495695E-01  -0.9990000E+03  -0.9990000E+03   0.3892880E-01   0.3741488E-01  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03
    0.1952000E+04  -0.9990000E+03  -0.9990000E+03   0.9000122E-02   0.7259970E-01   0.7093576E-01   0.7574334E-01   0.7414494E-01   0.7212473E-01   0.7057303E-01   0.6966770E-01   0.6836279E-01   0.6663495E-01   0.6497993E-01   0.6317133E-01   0.6321192E-01   0.6178045E-01   0.6144124E-01   0.6097823E-01   0.6044069E-01   0.6054170E-01   0.6032541E-01   0.6033865E-01   0.6059784E-01   0.6101626E-01   0.6167137E-01   0.6260041E-01   0.6381533E-01   0.6604670E-01   0.6909811E-01   0.7155459E-01   0.7584836E-01   0.7710173E-01   0.7684714E-01  -0.9990000E+03   0.9118816E-01   0.8211717E-01   0.8006419E-01   0.7504286E-01   0.6756335E-01   0.6226693E-01   0.6144108E-01   0.6104016E-01   0.6069887E-01  -0.9990000E+03  -0.9990000E+03   0.1390808E+00   0.1084649E+00  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03
    0.1953000E+04  -0.9990000E+03  -0.9990000E+03   0.1799584E-01   0.1430023E+00   0.1407164E+00   0.1474724E+00   0.1450882E+00   0.1420591E+00   0.1397656E+00   0.1382447E+00   0.1360636E+00   0.1330291E+00   0.1299794E+00   0.1264907E+00   0.1264357E+00   0.1233283E+00   0.1226200E+00   0.1214463E+00   0.1200886E+00   0.1203686E+00   0.1197933E+00   0.1198036E+00   0.1204555E+00   0.1214631E+00   0.1229135E+00   0.1248814E+00   0.1271990E+00   0.1309306E+00   0.1357146E+00   0.1398126E+00   0.1463678E+00   0.1488359E+00   0.1481665E+00  -0.9990000E+03   0.1678214E+00   0.1543077E+00   0.1516525E+00   0.1437444E+00   0.1320726E+00   0.1238529E+00   0.1221994E+00   0.1213262E+00   0.1206500E+00  -0.9990000E+03  -0.9990000E+03   0.2325263E+00   0.1899963E+00  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03
