 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   9.727E-01                                       1.282E+03   1.459E+01 
    2   2.705E+00                                       1.441E+03   7.124E+00 
    3   2.333E+01   9.463E+00   2.635E+00               5.239E+01   1.783E-01 
    4   3.640E+01   2.855E+01   4.240E+00   2.221E-01   2.172E+00   3.039E-03 
    5   3.666E+01   2.866E+01   4.237E+00   2.190E-01   9.588E+00   1.378E-02 
    6   3.619E+01   2.859E+01   4.244E+00               1.281E+02   3.110E-01 
    7   3.698E+01   2.890E+01   4.238E+00   2.188E-01   1.880E+01   2.777E-02 
    8   3.723E+01   2.895E+01   4.233E+00   2.172E-01   1.823E+01   2.572E-02 
    9   3.731E+01   2.895E+01   4.230E+00   2.159E-01   1.792E+01   2.472E-02 
   10   3.728E+01   2.891E+01   4.227E+00   2.149E-01   1.761E+01   2.404E-02 
   11   3.712E+01   2.876E+01   4.223E+00   2.143E-01   1.320E+01   1.799E-02 
   12   3.726E+01   2.866E+01   4.207E+00   2.127E-01   1.042E+01   1.415E-02 
   13   3.743E+01   2.866E+01   4.195E+00   2.109E-01   1.548E+01   2.119E-02 
   14   3.737E+01   2.856E+01   4.201E+00               1.059E+02   2.732E-01 
   15   3.763E+01   2.868E+01   4.189E+00   2.102E-01   1.595E+01   2.211E-02 
   16   3.822E+01   2.889E+01   4.174E+00   2.093E-01   1.768E+01   2.463E-02 
   17   3.752E+01   2.855E+01   4.171E+00   2.099E-01   1.195E+01   1.756E-02 
   18   3.863E+01   2.908E+01   4.170E+00   2.091E-01   1.745E+01   2.386E-02 
   19   3.801E+01   2.874E+01   4.161E+00   2.095E-01   1.749E+01   2.441E-02 
   20   3.774E+01   2.862E+01   4.162E+00   2.105E-01   1.252E+01   1.883E-02 
   21   3.768E+01   2.857E+01   4.159E+00   2.118E-01   7.752E+00   1.137E-02 
   22   3.766E+01   2.856E+01   4.161E+00   2.100E-01   9.255E+00   1.301E-02 
   23   3.775E+01   2.860E+01   4.165E+00   2.091E-01   1.637E+01   2.238E-02 
   24   3.754E+01   2.853E+01   4.170E+00   2.090E-01   1.744E+01   2.383E-02 
   25   3.769E+01   2.865E+01   4.183E+00   2.101E-01   1.762E+01   2.435E-02 
   26   3.798E+01   2.882E+01   4.190E+00   2.110E-01   1.742E+01   2.352E-02 
   27   3.786E+01   2.882E+01   4.201E+00   2.122E-01   1.752E+01   2.373E-02 
   28   3.823E+01   2.917E+01   4.216E+00   2.130E-01   1.781E+01   2.470E-02 
   29   3.854E+01   2.943E+01   4.221E+00   2.140E-01   1.747E+01   2.391E-02 
   30   3.829E+01   2.938E+01   4.226E+00   2.152E-01   1.588E+01   2.306E-02 
   31   3.778E+01   2.927E+01   4.231E+00   2.182E-01   8.616E+00   1.253E-02 
   32   3.671E+01   2.886E+01   4.235E+00   2.231E-01   1.150E+00   1.616E-03 
   33   3.630E+01   2.872E+01                           2.192E+03   1.668E+01 
   34   3.620E+01                                       1.232E+03   1.055E+01 
   35   3.610E+01   2.910E+01                           6.850E+02   5.244E+00 
   36   3.686E+01   2.915E+01                           1.705E+03   1.302E+01 
   37   3.779E+01   2.931E+01   4.227E+00               1.475E+02   3.585E-01 
   38   3.874E+01   2.964E+01   4.225E+00   2.198E-01   5.676E+00   8.430E-03 
   39   3.802E+01   2.905E+01   4.213E+00               1.484E+02   3.895E-01 
   40   3.809E+01   2.881E+01   4.190E+00   2.133E-01   1.033E+01   1.453E-02 
   41   3.797E+01   2.868E+01   4.182E+00   2.136E-01   7.665E+00   1.089E-02 
   42   3.793E+01   2.861E+01   4.175E+00   2.149E-01   3.878E+00   5.330E-03 
   43   3.765E+01   2.855E+01   4.167E+00   2.116E-01   9.892E+00   1.501E-02 
   44   3.481E+01                                       4.630E+03   2.502E+02 
   45   3.790E+01                                       1.232E+03   1.065E+01 
   46   3.749E+01   3.001E+01                           6.092E+02   4.724E+00 
   47   3.776E+01   2.971E+01                           4.527E+02   3.510E+00 
   48   3.671E+01                                       9.558E+02   8.345E+00 
   49   1.217E+01                                       6.157E+02   1.777E+01 
   50   5.518E+01                                       1.342E+03   1.892E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1990.75000000000     
