 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   9.974E-01                                       6.935E+03   1.508E+01 
    2   1.145E+01                                       3.257E+03   7.106E+00 
    3   7.864E+01   6.424E+00   1.753E+00               1.657E+02   1.790E-01 
    4   1.701E+02   1.902E+01   3.384E+00   1.789E-01   3.568E+00   2.704E-03 
    5   1.587E+02   1.850E+01   3.382E+00   1.781E-01   1.552E+01   1.173E-02 
    6   2.037E+02   2.034E+01   3.387E+00               2.853E+02   3.063E-01 
    7   1.743E+02   1.926E+01   3.384E+00   1.778E-01   2.985E+01   2.254E-02 
    8   1.472E+02   1.801E+01   3.382E+00   1.773E-01   2.978E+01   2.244E-02 
    9   1.474E+02   1.791E+01   3.380E+00   1.769E-01   2.969E+01   2.234E-02 
   10   1.449E+02   1.773E+01   3.379E+00   1.767E-01   2.941E+01   2.213E-02 
   11   1.339E+02   1.713E+01   3.378E+00   1.765E-01   2.207E+01   1.660E-02 
   12   1.413E+02   1.719E+01   3.376E+00   1.762E-01   1.751E+01   1.316E-02 
   13   1.322E+02   1.629E+01   3.373E+00   1.756E-01   2.590E+01   1.942E-02 
   14   1.413E+02   1.639E+01   3.376E+00               2.319E+02   2.488E-01 
   15   1.378E+02   1.620E+01   3.372E+00   1.753E-01   2.645E+01   1.982E-02 
   16   1.332E+02   1.564E+01   3.370E+00   1.751E-01   2.926E+01   2.191E-02 
   17   1.288E+02   1.564E+01   3.371E+00   1.753E-01   1.917E+01   1.436E-02 
   18   1.279E+02   1.539E+01   3.369E+00   1.751E-01   2.926E+01   2.191E-02 
   19   1.327E+02   1.553E+01   3.369E+00   1.752E-01   2.896E+01   2.170E-02 
   20   1.190E+02   1.511E+01   3.369E+00   1.755E-01   1.983E+01   1.487E-02 
   21   1.467E+02   1.597E+01   3.369E+00   1.760E-01   1.248E+01   9.379E-03 
   22   1.333E+02   1.552E+01   3.369E+00   1.753E-01   1.527E+01   1.144E-02 
   23   1.259E+02   1.523E+01   3.368E+00   1.751E-01   2.748E+01   2.058E-02 
   24   1.237E+02   1.513E+01   3.368E+00   1.752E-01   2.928E+01   2.192E-02 
   25   1.293E+02   1.545E+01   3.370E+00   1.754E-01   2.932E+01   2.197E-02 
   26   1.354E+02   1.582E+01   3.371E+00   1.756E-01   2.939E+01   2.204E-02 
   27   1.397E+02   1.639E+01   3.373E+00   1.760E-01   2.946E+01   2.211E-02 
   28   1.381E+02   1.663E+01   3.375E+00   1.761E-01   2.947E+01   2.213E-02 
   29   1.383E+02   1.695E+01   3.376E+00   1.763E-01   2.911E+01   2.188E-02 
   30   1.344E+02   1.719E+01   3.378E+00   1.765E-01   2.548E+01   1.916E-02 
   31   1.588E+02   1.860E+01   3.380E+00   1.774E-01   1.379E+01   1.040E-02 
   32   2.090E+02   2.081E+01   3.382E+00   1.793E-01   1.886E+00   1.431E-03 
   33   1.767E+02   1.946E+01                           3.474E+03   1.696E+01 
   34   1.727E+02                                       2.446E+03   1.055E+01 
   35   1.705E+02   2.321E+01                           1.098E+03   5.321E+00 
   36   1.571E+02   1.903E+01                           2.703E+03   1.321E+01 
   37   1.466E+02   1.836E+01   3.378E+00               3.297E+02   3.535E-01 
   38   1.476E+02   1.794E+01   3.377E+00   1.774E-01   8.944E+00   6.748E-03 
   39   1.613E+02   1.729E+01   3.375E+00               3.191E+02   3.421E-01 
   40   1.459E+02   1.602E+01   3.371E+00   1.761E-01   1.696E+01   1.274E-02 
   41   1.353E+02   1.550E+01   3.369E+00   1.761E-01   1.251E+01   9.397E-03 
   42   1.257E+02   1.512E+01   3.368E+00   1.760E-01   6.441E+00   4.836E-03 
   43   1.067E+02   1.447E+01   3.367E+00   1.755E-01   1.552E+01   1.163E-02 
   44   1.464E+02                                       9.032E+03   2.498E+02 
   45   1.194E+02                                       2.539E+03   1.064E+01 
   46   1.438E+02   3.086E+01                           9.794E+02   4.761E+00 
   47   1.417E+02   2.530E+01                           7.261E+02   3.544E+00 
   48   1.301E+02                                       1.917E+03   8.361E+00 
   49   7.905E+01                                       2.196E+03   1.803E+01 
   50   2.061E+02                                       3.445E+03   1.950E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1986.75000000000     
