**********************************************************************												
*	Non-zero	exchange	coefficients	between	PLANAR	boxes	of	the	regional			
*	model	for	every	PLANAR	layer.							
**********************************************************************												
1	k,	Number	of	the	LAYER							
177	Non_nuls	Quantity	of	non-zero	coefficients							
N	of	the	initial	PLANAR	box	N	of	the	terminal	PLANAR	box	Exchange(km3/y)
           1           2   35000.00    
           2           1   35269.00    
           3           2   759.0000    
           4           3   430.0000    
           4           5   8331.721    
           4           6   1225.440    
           4           7   631.7225    
           5           4   798.9516    
           5           8   3260.223    
           5           9   2479.939    
           5          10   4212.438    
           5          11   784.1360    
           6           4   6365.660    
           6           7   2240.219    
           6          33   1664.032    
           7           4   3454.272    
           7           6   3859.897    
           7           8   1238.968    
           7          32   1551.484    
           8           5   664.3885    
           8           7   4498.760    
           8           9   2630.200    
           8          31   1462.514    
           9           5   1522.514    
           9           8   2204.742    
           9          10   5091.013    
           9          30   923.3826    
          10           5   769.5643    
          10           9   1613.460    
          10          11   7733.113    
          10          29   2010.864    
          11           5   247.5003    
          11          10   1372.450    
          11          12   5662.074    
          11          28   4878.247    
          12          11   2976.022    
          12          13   7575.769    
          12          27   1963.764    
          13          12   1439.837    
          13          14   3308.355    
          13          15   6330.095    
          13          26   2226.187    
          14          13   1903.760    
          14          15   1099.685    
          14          17   5018.703    
          15          13   1363.255    
          15          14   3950.325    
          15          16   2340.036    
          15          25   5453.783    
          16          15   4777.973    
          16          17   2930.280    
          16          18   2777.041    
          16          24   1637.186    
          17          14   763.4677    
          17          16   1061.882    
          17          18   2251.104    
          17          20   6694.777    
          18          16   4788.636    
          18          17   1360.209    
          18          19   2564.004    
          18          23   1956.537    
          19          18   3023.919    
          19          20   967.2589    
          19          21   5099.062    
          19          22   4181.657    
          20          17   1462.038    
          20          19   5495.635    
          20          21   6050.657    
          21          19   4219.801    
          21          20   5346.294    
          21          22   2585.612    
          22          19   992.4576    
          22          21   1001.988    
          22          23   6310.617    
          22          43   464.1717    
          23          18   2617.323    
          23          22   1887.271    
          23          24   4066.196    
          23          43   3867.609    
          24          16   3931.927    
          24          23   2985.325    
          24          25   2302.714    
          24          43   3159.840    
          25          15   899.6452    
          25          24   4958.098    
          25          26   2738.381    
          25          42   3601.469    
          26          13   2461.690    
          26          25   2619.716    
          26          27   3360.479    
          26          41   2450.893    
          27          12   5413.644    
          27          26   3096.147    
          27          28   4851.011    
          27          40   674.8456    
          28          11   667.0010    
          28          27   3311.637    
          28          29   6625.901    
          28          39   2279.979    
          29          10   1451.100    
          29          28   710.4374    
          29          30   8023.825    
          29          38   1516.515    
          30           9   3018.052    
          30          29   283.1790    
          30          31   5481.705    
          30          37   3272.489    
          31           8   2551.929    
          31          30   1448.584    
          31          32   5139.610    
          31          36   1241.920    
          32           7   2733.919    
          32          31   1071.887    
          32          33   4983.661    
          32          35   1523.651    
          33           6   5184.574    
          33          32   1853.794    
          33          34   1350.716    
          34          33   1741.391    
          34          35   1814.901    
          35          32   1752.130    
          35          34   2205.576    
          35          36   1775.833    
          35          44   1547.296    
          36          31   2349.837    
          36          35   2707.340    
          36          37   1933.470    
          36          45   1890.620    
          37          30   1643.533    
          37          36   2954.474    
          37          38   3357.562    
          37          46   1013.315    
          38          29   2765.833    
          38          37   2633.744    
          38          39   2490.445    
          38          47   1097.361    
          39          28   2428.723    
          39          38   2991.686    
          39          40   1485.834    
          39          47   959.7410    
          40          27   5383.667    
          40          39   2727.012    
          40          41   1490.323    
          41          26   2815.963    
          41          40   7440.322    
          41          42   1208.880    
          42          25   1805.281    
          42          41   7523.949    
          42          43   1690.689    
          42          50   114.0000    
          43          22   114.6929    
          43          23   1169.820    
          43          24   1702.226    
          43          42   6195.570    
          44          35   1234.943    
          44          45   1965.698    
          45          36   2909.040    
          45          44   1450.945    
          45          46   2563.177    
          45          48   480.1831    
          46          37   1129.182    
          46          45   3002.698    
          46          47   1148.015    
          46          48   1315.009    
          47          38   1121.621    
          47          39   368.5479    
          47          46   1812.202    
          47          48   143.7644    
          48          45   544.3287    
          48          46   1206.210    
          48          47   241.0180    
          48          49   12.00000    
          49          48   64.60000    
          50          42   128.0000    
          51          49   52.60000    
          52          44   202.4000    
          53          50   14.00000    
_____________________________________________________________________												
2	k,	Number	of	the	LAYER							
149	Non_nuls	Quantity	of	non-zero	coefficients							
N	of	the	initial	PLANAR	box	N	of	the	terminal	PLANAR	box	Exchange(km3/y)
           3           4   161.0000    
           4           5   23655.14    
           4           6   2441.083    
           4           7   5968.130    
           5           4   1790.776    
           5           8   11598.22    
           5           9   8029.433    
           5          10   11702.88    
           5          11   1104.664    
           6           4   18401.76    
           6           7   11784.88    
           6          33   7229.231    
           7           4   11710.82    
           7           6   8905.606    
           7           8   3365.536    
           7          32   14415.49    
           8           5   2189.957    
           8           7   12153.63    
           8           9   5825.743    
           8          31   8934.986    
           9           5   5850.311    
           9           8   5057.486    
           9          10   12033.78    
           9          30   4494.699    
          10           5   2058.159    
          10           9   3525.615    
          10          11   19897.13    
          10          29   6372.343    
          11           5   472.4072    
          11          10   3119.206    
          11          12   10110.70    
          11          28   16173.91    
          12          11   6353.848    
          12          13   14961.64    
          12          27   5595.649    
          13          12   3142.988    
          13          14   7103.708    
          13          15   13356.09    
          13          26   5564.000    
          14          13   4829.071    
          14          15   2666.222    
          14          17   10129.46    
          15          13   2298.472    
          15          14   8960.456    
          15          16   3085.858    
          15          25   15669.73    
          16          15   10919.21    
          16          17   7509.638    
          16          18   5674.750    
          16          24   4188.226    
          17          14   1560.587    
          17          16   3128.818    
          17          18   5416.829    
